Unnamed: 0,breed,image_path,annotation_path,xmin,ymin,xmax,ymax
2841,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1697.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1697,25,133,249,271
2842,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1764.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1764,12,35,448,438
2843,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1786.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1786,0,22,878,698
2844,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1787.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1787,10,11,369,181
2845,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1790.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1790,176,334,1494,1240
2846,walker-hound,images/Images/n02089867-Walker_hound/n02089867_180.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_180,76,53,499,363
2847,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1824.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1824,89,45,271,306
2848,walker-hound,images/Images/n02089867-Walker_hound/n02089867_183.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_183,123,47,390,374
2849,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1863.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1863,1,30,169,269
2850,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1882.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1882,71,28,303,269
2851,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1912.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1912,36,37,212,498
2852,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1918.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1918,223,0,340,248
2853,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1921.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1921,38,67,428,368
2854,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1931.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1931,0,11,273,395
2855,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1965.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1965,51,92,373,498
2856,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1987.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1987,1,12,199,199
2857,walker-hound,images/Images/n02089867-Walker_hound/n02089867_1988.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_1988,0,10,199,248
2858,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2010.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2010,21,69,210,231
2859,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2039.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2039,24,6,269,186
2860,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2061.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2061,13,18,236,335
2861,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2063.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2063,17,43,256,445
2862,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2102.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2102,14,24,179,185
2863,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2142.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2142,27,13,301,247
2864,walker-hound,images/Images/n02089867-Walker_hound/n02089867_218.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_218,56,18,403,306
2865,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2191.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2191,34,215,331,511
2866,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2221.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2221,0,71,499,332
2867,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2227.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2227,38,50,57,114
2868,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2267.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2267,208,17,466,325
2869,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2280.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2280,64,44,428,268
2870,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2287.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2287,43,67,473,338
2871,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2295.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2295,63,21,170,165
2872,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2319.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2319,13,15,282,264
2873,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2325.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2325,72,45,431,231
2874,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2365.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2365,80,12,418,486
2875,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2382.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2382,22,1,125,233
2876,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2387.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2387,12,55,352,498
2877,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2388.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2388,46,19,217,239
2878,walker-hound,images/Images/n02089867-Walker_hound/n02089867_24.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_24,45,50,231,424
2879,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2432.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2432,51,11,230,270
2880,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2433.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2433,21,29,368,259
2881,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2446.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2446,140,73,665,498
2882,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2472.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2472,0,57,414,375
2883,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2479.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2479,80,29,353,246
2884,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2559.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2559,0,0,383,374
2885,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2567.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2567,216,129,448,302
2886,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2582.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2582,39,7,287,287
2887,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2596.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2596,0,3,366,441
2888,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2602.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2602,24,57,223,278
2889,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2614.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2614,107,82,692,710
2890,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2653.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2653,28,8,162,196
2891,walker-hound,images/Images/n02089867-Walker_hound/n02089867_266.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_266,25,29,266,199
2892,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2677.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2677,18,10,198,269
2893,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2688.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2688,54,11,429,373
2894,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2713.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2713,18,11,298,287
2895,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2735.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2735,2,10,233,230
2896,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2743.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2743,35,44,309,384
2897,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2758.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2758,5,4,154,296
2898,walker-hound,images/Images/n02089867-Walker_hound/n02089867_277.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_277,0,38,393,332
2899,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2815.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2815,67,30,319,239
2900,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2880.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2880,24,0,262,273
2901,walker-hound,images/Images/n02089867-Walker_hound/n02089867_2950.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_2950,38,45,418,284
2902,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3023.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3023,13,45,349,349
2903,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3044.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3044,21,16,373,327
2904,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3072.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3072,2,151,244,420
2905,walker-hound,images/Images/n02089867-Walker_hound/n02089867_31.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_31,72,39,224,273
2906,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3103.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3103,4,6,421,285
2907,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3108.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3108,0,13,306,260
2908,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3126.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3126,19,25,167,199
2909,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3133.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3133,223,86,418,305
2910,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3177.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3177,0,15,307,260
2911,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3253.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3253,11,68,260,278
2912,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3260.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3260,0,10,174,199
2913,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3335.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3335,21,17,315,281
2914,walker-hound,images/Images/n02089867-Walker_hound/n02089867_335.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_335,166,0,614,478
2915,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3360.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3360,1,8,176,256
2916,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3436.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3436,2,7,283,196
2917,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3448.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3448,18,13,477,446
2918,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3449.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3449,488,41,691,372
2919,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3456.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3456,0,0,299,337
2920,walker-hound,images/Images/n02089867-Walker_hound/n02089867_347.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_347,141,60,498,374
2921,walker-hound,images/Images/n02089867-Walker_hound/n02089867_348.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_348,35,7,298,403
2922,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3524.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3524,27,11,232,227
2923,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3585.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3585,20,47,448,346
2924,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3602.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3602,9,27,177,216
2925,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3608.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3608,167,42,955,883
2926,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3679.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3679,116,22,431,221
2927,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3726.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3726,27,90,252,445
2928,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3727.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3727,24,41,479,471
2929,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3784.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3784,0,38,340,473
2930,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3800.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3800,182,15,299,151
2931,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3840.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3840,250,63,578,598
2932,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3892.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3892,52,0,480,498
2933,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3928.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3928,45,13,349,261
2934,walker-hound,images/Images/n02089867-Walker_hound/n02089867_3953.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_3953,1,0,186,269
2935,walker-hound,images/Images/n02089867-Walker_hound/n02089867_4001.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02089867-Walker_hound/n02089867_4001,46,16,182,197
