,breed,image_path,annotation_path,xmin,ymin,xmax,ymax
2044,basset,images/Images/n02088238-basset/n02088238_7855.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_7855,4,82,606,594
2045,basset,images/Images/n02088238-basset/n02088238_8140.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_8140,11,47,479,486
2046,basset,images/Images/n02088238-basset/n02088238_8480.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_8480,5,0,398,482
2047,basset,images/Images/n02088238-basset/n02088238_8520.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_8520,0,52,254,393
2048,basset,images/Images/n02088238-basset/n02088238_8839.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_8839,91,0,409,373
2049,basset,images/Images/n02088238-basset/n02088238_9015.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9015,97,56,426,325
2050,basset,images/Images/n02088238-basset/n02088238_9025.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9025,48,56,356,460
2051,basset,images/Images/n02088238-basset/n02088238_9154.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9154,49,119,473,328
2052,basset,images/Images/n02088238-basset/n02088238_9162.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9162,103,33,382,345
2053,basset,images/Images/n02088238-basset/n02088238_9257.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9257,1,71,331,498
2054,basset,images/Images/n02088238-basset/n02088238_9267.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9267,72,0,449,358
2055,basset,images/Images/n02088238-basset/n02088238_9292.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9292,16,35,499,339
2056,basset,images/Images/n02088238-basset/n02088238_9324.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9324,35,94,365,226
2057,basset,images/Images/n02088238-basset/n02088238_9332.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9332,66,9,388,245
2058,basset,images/Images/n02088238-basset/n02088238_9351.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9351,45,100,406,383
2059,basset,images/Images/n02088238-basset/n02088238_9360.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9360,138,52,319,258
2060,basset,images/Images/n02088238-basset/n02088238_9372.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9372,117,35,332,228
2061,basset,images/Images/n02088238-basset/n02088238_9419.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9419,53,105,424,319
2062,basset,images/Images/n02088238-basset/n02088238_9446.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9446,15,51,370,498
2063,basset,images/Images/n02088238-basset/n02088238_9467.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9467,108,14,401,373
2064,basset,images/Images/n02088238-basset/n02088238_9486.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9486,260,198,480,343
2065,basset,images/Images/n02088238-basset/n02088238_9529.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9529,105,220,373,498
2066,basset,images/Images/n02088238-basset/n02088238_9577.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9577,171,57,446,374
2067,basset,images/Images/n02088238-basset/n02088238_9585.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9585,41,84,455,341
2068,basset,images/Images/n02088238-basset/n02088238_9590.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9590,122,74,460,374
2069,basset,images/Images/n02088238-basset/n02088238_9595.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9595,44,18,357,455
2070,basset,images/Images/n02088238-basset/n02088238_9600.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9600,112,35,499,374
2071,basset,images/Images/n02088238-basset/n02088238_9626.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9626,1,105,293,332
2072,basset,images/Images/n02088238-basset/n02088238_9635.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9635,0,3,498,458
2073,basset,images/Images/n02088238-basset/n02088238_9691.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9691,11,0,413,318
2074,basset,images/Images/n02088238-basset/n02088238_9701.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9701,74,1,419,346
2075,basset,images/Images/n02088238-basset/n02088238_9717.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9717,207,140,286,232
2076,basset,images/Images/n02088238-basset/n02088238_9718.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9718,0,32,376,373
2077,basset,images/Images/n02088238-basset/n02088238_9725.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9725,68,36,440,313
2078,basset,images/Images/n02088238-basset/n02088238_9751.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9751,0,1,480,310
2079,basset,images/Images/n02088238-basset/n02088238_9778.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9778,353,213,462,276
2080,basset,images/Images/n02088238-basset/n02088238_9787.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9787,318,38,2036,1528
2081,basset,images/Images/n02088238-basset/n02088238_9789.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9789,204,55,445,295
2082,basset,images/Images/n02088238-basset/n02088238_9797.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9797,139,39,401,341
2083,basset,images/Images/n02088238-basset/n02088238_9815.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9815,96,128,457,336
2084,basset,images/Images/n02088238-basset/n02088238_9841.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9841,201,123,273,231
2085,basset,images/Images/n02088238-basset/n02088238_9864.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9864,188,84,445,353
2086,basset,images/Images/n02088238-basset/n02088238_9900.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9900,132,12,346,374
2087,basset,images/Images/n02088238-basset/n02088238_9922.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9922,203,141,447,292
2088,basset,images/Images/n02088238-basset/n02088238_9933.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9933,75,203,248,317
2089,basset,images/Images/n02088238-basset/n02088238_9947.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9947,106,48,287,165
2090,basset,images/Images/n02088238-basset/n02088238_9960.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9960,0,4,387,511
2091,basset,images/Images/n02088238-basset/n02088238_9986.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9986,212,38,499,331
2092,basset,images/Images/n02088238-basset/n02088238_9993.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9993,193,7,419,215
2093,basset,images/Images/n02088238-basset/n02088238_9994.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088238-basset/n02088238_9994,172,54,408,314
2094,beagle,images/Images/n02088364-beagle/n02088364_10108.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_10108,75,56,281,498
2095,beagle,images/Images/n02088364-beagle/n02088364_10206.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_10206,76,99,464,377
2096,beagle,images/Images/n02088364-beagle/n02088364_10296.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_10296,240,140,499,368
2097,beagle,images/Images/n02088364-beagle/n02088364_10354.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_10354,30,54,458,374
2098,beagle,images/Images/n02088364-beagle/n02088364_10362.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_10362,0,33,163,181
2099,beagle,images/Images/n02088364-beagle/n02088364_10575.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_10575,47,28,320,268
2100,beagle,images/Images/n02088364-beagle/n02088364_10585.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_10585,15,70,486,271
2101,beagle,images/Images/n02088364-beagle/n02088364_10731.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_10731,3,55,468,338
2102,beagle,images/Images/n02088364-beagle/n02088364_10798.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_10798,183,105,404,276
2103,beagle,images/Images/n02088364-beagle/n02088364_10947.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_10947,35,47,249,273
2104,beagle,images/Images/n02088364-beagle/n02088364_11130.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_11130,234,84,408,254
2105,beagle,images/Images/n02088364-beagle/n02088364_11136.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_11136,81,37,330,202
2106,beagle,images/Images/n02088364-beagle/n02088364_11147.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_11147,70,1,443,458
2107,beagle,images/Images/n02088364-beagle/n02088364_11231.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_11231,96,77,352,374
2108,beagle,images/Images/n02088364-beagle/n02088364_1128.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_1128,126,26,486,334
2109,beagle,images/Images/n02088364-beagle/n02088364_11391.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_11391,35,32,333,483
2110,beagle,images/Images/n02088364-beagle/n02088364_11458.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_11458,66,26,412,332
2111,beagle,images/Images/n02088364-beagle/n02088364_11509.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_11509,140,25,315,340
2112,beagle,images/Images/n02088364-beagle/n02088364_11698.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_11698,245,119,499,374
2113,beagle,images/Images/n02088364-beagle/n02088364_11711.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_11711,57,200,280,498
2114,beagle,images/Images/n02088364-beagle/n02088364_11828.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_11828,132,30,344,309
2115,beagle,images/Images/n02088364-beagle/n02088364_11836.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_11836,47,0,499,332
2116,beagle,images/Images/n02088364-beagle/n02088364_11930.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_11930,43,26,317,212
2117,beagle,images/Images/n02088364-beagle/n02088364_12102.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12102,225,128,489,372
2118,beagle,images/Images/n02088364-beagle/n02088364_12124.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12124,69,50,344,374
2119,beagle,images/Images/n02088364-beagle/n02088364_12131.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12131,2,58,356,432
2120,beagle,images/Images/n02088364-beagle/n02088364_12154.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12154,22,27,316,302
2121,beagle,images/Images/n02088364-beagle/n02088364_12178.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12178,105,45,474,311
2122,beagle,images/Images/n02088364-beagle/n02088364_12213.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12213,25,9,445,440
2123,beagle,images/Images/n02088364-beagle/n02088364_12291.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12291,67,255,280,435
2124,beagle,images/Images/n02088364-beagle/n02088364_12303.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12303,0,15,357,374
2125,beagle,images/Images/n02088364-beagle/n02088364_12334.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12334,50,14,206,187
2126,beagle,images/Images/n02088364-beagle/n02088364_12397.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12397,106,136,395,468
2127,beagle,images/Images/n02088364-beagle/n02088364_12405.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12405,65,24,386,364
2128,beagle,images/Images/n02088364-beagle/n02088364_12440.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12440,30,2,395,332
2129,beagle,images/Images/n02088364-beagle/n02088364_12710.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12710,2,88,119,239
2130,beagle,images/Images/n02088364-beagle/n02088364_12713.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12713,57,46,426,364
2131,beagle,images/Images/n02088364-beagle/n02088364_12745.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12745,96,148,353,300
2132,beagle,images/Images/n02088364-beagle/n02088364_12756.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12756,0,1,366,331
2133,beagle,images/Images/n02088364-beagle/n02088364_12794.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12794,64,26,253,238
2134,beagle,images/Images/n02088364-beagle/n02088364_12816.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12816,0,1,406,449
2135,beagle,images/Images/n02088364-beagle/n02088364_12869.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12869,0,148,269,374
2136,beagle,images/Images/n02088364-beagle/n02088364_129.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_129,62,56,242,328
2137,beagle,images/Images/n02088364-beagle/n02088364_12920.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12920,8,76,296,491
2138,beagle,images/Images/n02088364-beagle/n02088364_12972.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12972,38,74,498,279
2139,beagle,images/Images/n02088364-beagle/n02088364_12973.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_12973,300,66,492,302
2140,beagle,images/Images/n02088364-beagle/n02088364_13028.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_13028,42,58,479,310
2141,beagle,images/Images/n02088364-beagle/n02088364_13050.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_13050,2,50,445,372
2142,beagle,images/Images/n02088364-beagle/n02088364_13128.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_13128,36,53,235,470
2143,beagle,images/Images/n02088364-beagle/n02088364_13214.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_13214,13,3,459,448
2144,beagle,images/Images/n02088364-beagle/n02088364_13236.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02088364-beagle/n02088364_13236,72,35,294,335
